year,state,district,candidate_mit,party,vote_share,totalvotes,won,is_midterm,office,name_normalized,incumbency,TTL_RECEIPTS,TTL_INDIV_CONTRIB,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,candidate_fec,vote_pct_fec,poll_avg,poll_available,partisan
2000,OR,03,EARL BLUMENAUER,DEM,0.6676808243073303,271161,1,0,H,EARL BLUMENAUER,incumbent,466414.0,228608.0,227914.0,0.0,"BLUMENAUER, EARL",67.0,0.0,False,-0.0007232755082400844
2000,OR,03,JEFFERY L POLLOCK,REP,0.23649418611083453,271161,0,0,H,JEFFERY L POLLOCK,challenger,91165.0,13971.0,0.0,0.0,"POLLOCK, JEFFERY L",25.0,0.0,False,-0.0007232755082400844
2000,OR,04,JOHN LINDSEY,REP,0.3056018415130641,291065,0,0,H,JOHN LINDSEY,challenger,36982.0,23242.0,0.0,240.0,"LINDSEY, JOHN K",31.0,0.0,False,-0.0007232755082400844
2000,OR,04,PETER A DEFAZIO,DEM,0.6802535516121828,291065,1,0,H,PETER A DEFAZIO,incumbent,394282.0,165609.0,209316.0,805.0,"DEFAZIO, PETER",68.0,0.0,False,-0.0007232755082400844
2000,OR,05,BRIAN J BOQUIST,REP,0.43084024579804464,275348,0,0,H,BRIAN J BOQUIST,challenger,164288.0,87331.0,18000.0,7400.0,"BOQUIST, BRIAN JAMES",43.0,0.0,False,-0.0007232755082400844
2000,OR,05,DARLENE HOOLEY,DEM,0.5676997835466392,275348,1,0,H,DARLENE HOOLEY,incumbent,881173.0,370656.0,439945.0,561.0,"HOOLEY, DARLENE",57.0,0.0,False,-0.0007232755082400844
2000,PA,01,ROBERT A BRADY,DEM,0.8825062964120773,169541,1,0,H,ROBERT A BRADY,incumbent,650468.0,301433.0,234650.0,400.0,"BRADY, ROBERT A",84.0,0.0,False,0.036566925471926026
2000,PA,01,STEVEN N KUSH,REP,0.11749370358792269,169541,0,0,H,STEVEN N KUSH,challenger,2085.0,1900.0,0.0,0.0,"KUSH, STEVEN N",16.0,0.0,False,0.036566925471926026
2000,PA,02,CHAKA FATTAH,DEM,0.9800047905756312,183694,1,0,H,CHAKA FATTAH,incumbent,330321.0,165044.0,162601.0,2000.0,"FATTAH, CHAKA",98.0,0.0,False,0.036566925471926026
2000,PA,03,CHARLES F DOUGHERTY,REP,0.3125437797241285,189871,0,0,H,CHARLES F DOUGHERTY,challenger,106910.0,88110.0,9000.0,9800.0,"DOUGHERTY, CHARLES F",31.0,0.0,False,0.036566925471926026
2000,PA,03,ROBERT A BORSKI,DEM,0.6874562202758715,189871,1,0,H,ROBERT A BORSKI,incumbent,517364.0,195850.0,293198.0,0.0,"BORSKI, ROBERT A",69.0,0.0,False,0.036566925471926026
2000,PA,04,MELISSA HART,REP,0.5900927410353715,246385,1,0,H,MELISSA HART,open,1729673.0,818892.0,871124.0,26621.0,"HART, MELISSA A",59.0,0.0,False,0.036566925471926026
2000,PA,04,TERRY E VAN HORNE,DEM,0.40990725896462854,246385,0,0,H,TERRY E VAN HORNE,open,694704.0,256674.0,371879.0,22500.0,"VAN HORNE, TERRY E",41.0,36.0,True,0.036566925471926026
2000,PA,05,JOHN E PETERSON,REP,0.8557411842479139,172447,1,0,H,JOHN E PETERSON,incumbent,429260.0,247007.0,175157.0,5356.0,"PETERSON, JOHN E",86.0,0.0,False,0.036566925471926026
2000,PA,06,THOMAS G KOPEL,REP,0.33707189876532695,211311,0,0,H,THOMAS G KOPEL,challenger,31379.0,17412.0,2240.0,10077.0,"KOPEL, THOMAS G",33.0,0.0,False,0.036566925471926026
2000,PA,06,TIM HOLDEN,DEM,0.662928101234673,211311,1,0,H,TIM HOLDEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,07,CURT WELDON,REP,0.6481318730845502,266256,1,0,H,CURT WELDON,incumbent,499702.0,281499.0,200000.0,2175.0,"WELDON, W CURTIS",65.0,0.0,False,0.036566925471926026
2000,PA,07,PETER A LENNON,DEM,0.3518681269154498,266256,0,0,H,PETER A LENNON,challenger,31478.0,6200.0,0.0,0.0,"LENNON, PETER A",35.0,0.0,False,0.036566925471926026
2000,PA,08,JAMES C GREENWOOD,REP,0.5924237123271344,260101,1,0,H,JAMES C GREENWOOD,incumbent,892054.0,881965.0,0.0,8020.0,"GREENWOOD, JAMES C",59.0,0.0,False,0.036566925471926026
2000,PA,08,RONALD L STROUSE,DEM,0.38683818978012385,260101,0,0,H,RONALD L STROUSE,challenger,150272.0,98825.0,0.0,169.0,"STROUSE, RONALD L",39.0,0.0,False,0.036566925471926026
2000,PA,09,BUD SHUSTER,REP,1.0,184401,1,0,H,BUD SHUSTER,incumbent,1312485.0,733574.0,536624.0,500.0,"SHUSTER, BUD",100.0,0.0,False,0.036566925471926026
2000,PA,10,DON SHERWOOD,REP,0.5257992502421971,237410,1,0,H,DON SHERWOOD,incumbent,2820653.0,1124214.0,962656.0,22774.0,"SHERWOOD, DONALD L",53.0,0.0,False,0.036566925471926026
2000,PA,10,PAT CASEY,DEM,0.47420074975780296,237410,0,0,H,PAT CASEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,11,PAUL E KANJORSKI,DEM,0.664233539897406,198647,1,0,H,PAUL E KANJORSKI,incumbent,382004.0,130941.0,235021.0,1145.0,"KANJORSKI, PAUL E",66.0,0.0,False,0.036566925471926026
2000,PA,11,STEPHEN A URBAN,REP,0.33576646010259403,198647,0,0,H,STEPHEN A URBAN,challenger,28857.0,10162.0,1544.0,0.0,"URBAN, STEPHEN A",34.0,0.0,False,0.036566925471926026
2000,PA,12,BILL CHOBY,REP,0.2753885619435642,205437,0,0,H,BILL CHOBY,challenger,8312.0,4598.0,0.0,250.0,"CHOBY, BILL",28.0,0.0,False,0.036566925471926026
2000,PA,12,JOHN P MURTHA,DEM,0.7084312952389297,205437,1,0,H,JOHN P MURTHA,incumbent,918066.0,381170.0,482650.0,48600.0,"MURTHA, JOHN P",71.0,0.0,False,0.036566925471926026
2000,PA,13,JOSEPH M HOEFFEL,DEM,0.5276439832195728,276751,1,0,H,JOSEPH M HOEFFEL,incumbent,1770988.0,995131.0,666002.0,83404.0,"HOEFFEL, JOSEPH M",53.0,0.0,False,0.036566925471926026
2000,PA,13,STEWART J GREENLEAF,REP,0.45709319930189957,276751,0,0,H,STEWART J GREENLEAF,challenger,1493863.0,1082523.0,376011.0,5000.0,"GREENLEAF, STEWART J",46.0,0.0,False,0.036566925471926026
2000,PA,14,WILLIAM J COYNE,DEM,1.0,147533,1,0,H,WILLIAM J COYNE,incumbent,195231.0,37941.0,154750.0,250.0,"COYNE, WILLIAM J",100.0,0.0,False,0.036566925471926026
2000,PA,15,ED O'BRIEN,DEM,0.4674957577721665,222171,0,0,H,ED OBRIEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,15,PATRICK J TOOMEY,REP,0.5325042422278335,222171,1,0,H,PATRICK J TOOMEY,incumbent,1073207.0,533808.0,500287.0,10336.0,"TOOMEY, PATRICK J",53.0,0.0,False,0.036566925471926026
2000,PA,16,BOB YORCZYK,DEM,0.33051776733448757,242580,0,0,H,BOB YORCZYK,challenger,9850.0,7156.0,0.0,0.0,"YORCZYK, BOB",33.0,0.0,False,0.036566925471926026
2000,PA,16,JOSEPH R PITTS,REP,0.6694822326655124,242580,1,0,H,JOSEPH R PITTS,incumbent,374023.0,247421.0,124551.0,600.0,"PITTS, JOSEPH R",67.0,0.0,False,0.036566925471926026
2000,PA,17,GEORGE W GEKAS,REP,0.7152211886794076,232426,1,0,H,GEORGE W GEKAS,incumbent,218161.0,44461.0,153629.0,10200.0,"GEKAS, GEORGE W",72.0,0.0,False,0.036566925471926026
2000,PA,17,LESLYE HESS HERRMANN,DEM,0.28477881132059235,232426,0,0,H,LESLYE HESS HERRMANN,challenger,25557.0,16382.0,7675.0,1500.0,"HERRMANN, LESLYE HESS",28.0,0.0,False,0.036566925471926026
2000,PA,18,CRAIG C STEPHENS,REP,0.30586540641713605,224929,0,0,H,CRAIG C STEPHENS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,18,MICHAEL F DOYLE,DEM,0.6941345935828639,224929,1,0,H,MICHAEL F DOYLE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,19,JEFF SANDERS,DEM,0.26468640050926046,232494,0,0,H,JEFF SANDERS,open,62997.0,20343.0,5900.0,938.0,"SANDERS, JEFFREY L",26.0,0.0,False,0.036566925471926026
2000,PA,19,TODD PLATTS,REP,0.7257047493698762,232494,1,0,H,TODD PLATTS,open,318224.0,317197.0,0.0,0.0,"PLATTS, TODD R",73.0,0.0,False,0.036566925471926026
2000,PA,20,FRANK MASCARA,DEM,0.6437591763771774,225443,1,0,H,FRANK MASCARA,incumbent,454325.0,128690.0,317500.0,7825.0,"MASCARA, FRANK",64.0,0.0,False,0.036566925471926026
2000,PA,20,RONALD J DAVIS,REP,0.3562408236228226,225443,0,0,H,RONALD J DAVIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.036566925471926026
2000,PA,21,MARC A FLITTER,DEM,0.39165188899190756,222182,0,0,H,MARC A FLITTER,challenger,573454.0,145534.0,40815.0,0.0,"FLITTER, MARC A",39.0,0.0,False,0.036566925471926026
2000,PA,21,PHIL ENGLISH,REP,0.6083481110080925,222182,1,0,H,PHIL ENGLISH,incumbent,1271774.0,462514.0,717166.0,2152.0,"ENGLISH, PHIL",61.0,0.0,False,0.036566925471926026
2000,RI,01,PATRICK J KENNEDY,DEM,0.6663499792173861,185251,1,0,H,PATRICK J KENNEDY,incumbent,1687712.0,1119330.0,499619.0,262.0,"KENNEDY, PATRICK J",67.0,0.0,False,0.2856255513882385
2000,RI,01,STEPHEN CABRAL,REP,0.3321007713858495,185251,0,0,H,STEPHEN CABRAL,challenger,9704.0,6215.0,1500.0,0.0,"CABRAL, STEPHEN",33.0,24.0,True,0.2856255513882385
2000,RI,02,JAMES R LANGEVIN,DEM,0.6220700328106079,199021,1,0,H,JAMES R LANGEVIN,open,1109472.25,411766.0,281017.0,5420.0,"LANGEVIN, JAMES R",62.0,0.0,False,0.2856255513882385
2000,RI,02,ROBERT G TINGLE,REP,0.1403469985579411,199021,0,0,H,ROBERT G TINGLE,unknown,0.0,0.0,0.0,0.0,,,7.0,True,0.2856255513882385
2000,SC,01,ANDY BRACK,DEM,0.3569817581638914,231446,0,0,H,ANDY BRACK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.16472207085793722
2000,SC,01,HENRY BROWN,REP,0.6031514910605498,231446,1,0,H,HENRY BROWN,open,629817.0,406628.0,197990.0,16130.0,"BROWN, HENRY E JR",60.0,0.0,False,-0.16472207085793722
2000,SC,02,FLOYD SPENCE,REP,0.5695633561643836,270976,1,0,H,FLOYD SPENCE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.16472207085793722
2000,SC,02,JANE FREDERICK,DEM,0.4084199338686821,270976,0,0,H,JANE FREDERICK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.16472207085793722
2000,SC,03,GEORGE BRIGHTHARP,DEM,0.292918992333759,221621,0,0,H,GEORGE BRIGHTHARP,challenger,43789.0,26270.0,0.0,2000.0,"BRIGHTHARP, GEORGE L",28.0,0.0,False,-0.16472207085793722
2000,SC,03,LINDSEY O GRAHAM,REP,0.6776433641216311,221621,1,0,H,LINDSEY O GRAHAM,incumbent,1286595.0,819816.0,460239.0,3247.0,"GRAHAM, LINDSEY O",70.0,0.0,False,-0.16472207085793722
2000,SC,04,JIM DEMINT,REP,0.7957429476702054,189051,1,0,H,JIM DEMINT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.16472207085793722
2000,SC,05,CARL L GULLICK,REP,0.39495825572883364,215838,0,0,H,CARL L GULLICK,challenger,342558.0,275769.0,25090.0,9485.0,"GULLICK, CARL H",39.0,0.0,False,-0.16472207085793722
2000,SC,05,JOHN M SPRATT JR,DEM,0.5878343943142542,215838,1,0,H,JOHN M SPRATT JR,incumbent,1153841.0,463345.0,663900.0,2824.0,"SPRATT, JOHN MCKEE JR",59.0,0.0,False,-0.16472207085793722
2000,SC,06,JAMES E CLYBURN,DEM,0.7176057802266348,192380,1,0,H,JAMES E CLYBURN,incumbent,581459.0,178232.0,314750.0,500.0,"CLYBURN, JAMES E (JIM)",72.0,0.0,False,-0.16472207085793722
2000,SC,06,VINCE ELLISON,REP,0.2599282669716187,192380,0,0,H,VINCE ELLISON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.16472207085793722
2000,SD,00,CURT HOHN,DEM,0.2488268877020978,314761,0,0,H,CURT HOHN,challenger,121790.0,55486.0,32600.0,8880.0,"HOHN, CURTIS M",0.0,0.0,False,-0.23245893130549394
2000,SD,00,JOHN R THUNE,REP,0.7341538500640168,314761,1,0,H,JOHN R THUNE,incumbent,1221843.0,901324.0,278001.0,12722.0,"THUNE, JOHN R",74.0,0.0,False,-0.23245893130549394
2000,TN,01,WILLIAM L JENKINS,REP,0.9998732958288987,157848,1,0,H,WILLIAM L JENKINS,incumbent,168879.0,20838.0,141200.0,5375.0,"JENKINS, WILLIAM L",100.0,0.0,False,-0.04377604299962612
2000,TN,02,JOHN J DUNCAN JR,REP,0.8934004821347591,209485,1,0,H,JOHN J DUNCAN JR,incumbent,583772.0,217563.0,288288.0,98.0,"DUNCAN, JOHN JAMES JR",89.0,0.0,False,-0.04377604299962612
2000,TN,03,WILLIAM L CALLAWAY,DEM,0.34614506257422123,218940,0,0,H,WILLIAM L CALLAWAY,challenger,126257.0,107108.0,20000.0,4124.0,"CALLAWAY, WILLIAM LLOYD III",35.0,0.0,False,-0.04377604299962612
2000,TN,03,ZACH WAMP,REP,0.6387138028683658,218940,1,0,H,ZACH WAMP,incumbent,826283.0,769090.0,0.0,1435.0,"WAMP, ZACH",64.0,0.0,False,-0.04377604299962612
2000,TN,04,DAVID H DUNAWAY,DEM,0.3305201515673441,203210,0,0,H,DAVID H DUNAWAY,challenger,1016451.0,248310.0,65000.0,0.0,"DUNAWAY, DAVID H",33.0,0.0,False,-0.04377604299962612
2000,TN,04,VAN HILLEARY,REP,0.6575562226268392,203210,1,0,H,VAN HILLEARY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04377604299962612
2000,TN,05,BOB CLEMENT,DEM,0.7248813934629224,205933,1,0,H,BOB CLEMENT,incumbent,671553.0,340313.0,276200.0,322.0,"CLEMENT, BOB",73.0,0.0,False,-0.04377604299962612
2000,TN,05,STAN SCOTT,REP,0.2446718107345593,205933,0,0,H,STAN SCOTT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04377604299962612
2000,TN,06,BART GORDON,DEM,0.6210431079187493,271899,1,0,H,BART GORDON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04377604299962612
2000,TN,06,DAVID CHARLES,REP,0.35737167109845935,271899,0,0,H,DAVID CHARLES,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04377604299962612
2000,TN,07,ED BRYANT,REP,0.6963431562921079,245649,1,0,H,ED BRYANT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04377604299962612
2000,TN,07,RICHARD P SIMS,DEM,0.2914198714425868,245649,0,0,H,RICHARD P SIMS,challenger,13685.0,2490.0,2500.0,50.0,"SIMS, RICHARD PAUL",31.0,0.0,False,-0.04377604299962612
2000,TN,08,BILLY YANCY,REP,0.27730714862681743,198080,0,0,H,BILLY YANCY,challenger,3927.0,3114.0,0.0,350.0,"YANCY, BILLY",27.0,0.0,False,-0.04377604299962612
2000,TN,08,JOHN S TANNER,DEM,0.7225716882067852,198080,1,0,H,JOHN S TANNER,incumbent,780545.0,180358.0,554364.0,2000.0,"TANNER, JOHN S",73.0,0.0,False,-0.04377604299962612
2000,TN,09,HAROLD E FORD JR,DEM,0.999748838377496,143334,1,0,H,HAROLD E FORD JR,incumbent,565577.0,342168.0,214034.0,0.0,"FORD, HAROLD JR",100.0,0.0,False,-0.04377604299962612
2000,TX,01,MAX SANDLIN,DEM,0.5577442317133039,211848,1,0,H,MAX SANDLIN,incumbent,1667970.0,903738.0,740029.0,1315.0,"SANDLIN, MAX",56.0,0.0,False,-0.21829987213480473
2000,TX,01,NOBLE WILLINGHAM,REP,0.43385823798194934,211848,0,0,H,NOBLE WILLINGHAM,challenger,251891.0,78770.0,19121.0,5273.0,"WILLINGHAM, NOBLE",43.0,0.0,False,-0.21829987213480473
2000,TX,02,JIM TURNER,DEM,0.9108706592853548,178830,1,0,H,JIM TURNER,incumbent,527533.0,113970.0,347075.0,1878.0,"TURNER, JIM",91.0,0.0,False,-0.21829987213480473
2000,TX,03,BILLY WAYNE ZACHARY,DEM,0.2567154262935429,261897,0,0,H,BILLY WAYNE ZACHARY,challenger,6776.0,4594.0,1000.0,250.0,"ZACHARY, BILLY W",26.0,0.0,False,-0.21829987213480473
2000,TX,03,SAM JOHNSON,REP,0.7158768523503515,261897,1,0,H,SAM JOHNSON,incumbent,942535.0,480902.0,414031.0,0.0,"JOHNSON, SAM",72.0,0.0,False,-0.21829987213480473
2000,TX,04,JON NEWTON,REP,0.3785958210337443,241878,0,0,H,JON NEWTON,challenger,140213.0,126355.0,11239.0,0.0,"NEWTON, JONATHAN",38.0,0.0,False,-0.21829987213480473
2000,TX,04,RALPH M HALL,DEM,0.6031429067546449,241878,1,0,H,RALPH M HALL,incumbent,732869.0,260932.0,460507.0,1200.0,"HALL, RALPH M",60.0,0.0,False,-0.21829987213480473
2000,TX,05,PETE SESSIONS,REP,0.5403747082674583,185958,1,0,H,PETE SESSIONS,incumbent,1986465.0,1026179.0,833569.0,58099.0,"SESSIONS, PETE",54.0,0.0,False,-0.21829987213480473
2000,TX,05,REGINA MONTOYA COGGINS,DEM,0.44434227083534994,185958,0,0,H,REGINA MONTOYA COGGINS,challenger,1642494.0,1273994.0,330044.0,15749.0,"COGGINS, REGINA MONTOYA",44.0,0.0,False,-0.21829987213480473
2000,TX,06,JOE BARTON,REP,0.8810798406273616,252741,1,0,H,JOE BARTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,07,JEFF SELL,DEM,0.24415007663128085,248593,0,0,H,JEFF SELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,07,JOHN CULBERSON,REP,0.7390071321396822,248593,1,0,H,JOHN CULBERSON,open,1092972.0,767956.0,320639.0,0.0,"CULBERSON, JOHN A",74.0,0.0,False,-0.21829987213480473
2000,TX,08,KEVIN BRADY,REP,0.9162748417027146,255216,1,0,H,KEVIN BRADY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,09,NICK LAMPSON,DEM,0.5920542635658915,219816,1,0,H,NICK LAMPSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,09,PAUL WILLIAMS,REP,0.39653619390763184,219816,0,0,H,PAUL WILLIAMS,challenger,136394.0,110775.0,5519.0,100.0,"WILLIAMS, PAUL",40.0,0.0,False,-0.21829987213480473
2000,TX,10,LLOYD DOGGETT,DEM,0.8455223787635313,240831,1,0,H,LLOYD DOGGETT,incumbent,661569.0,197984.0,281318.0,1642.0,"DOGGETT, LLOYD",85.0,0.0,False,-0.21829987213480473
2000,TX,11,CHET EDWARDS,DEM,0.5483262318705356,192918,1,0,H,CHET EDWARDS,incumbent,1131273.0,516930.0,577707.0,343.0,"EDWARDS, CHET",55.0,0.0,False,-0.21829987213480473
2000,TX,11,RAMSEY FARLEY,REP,0.4434319244445827,192918,0,0,H,RAMSEY FARLEY,challenger,563085.0,309187.0,8335.0,2000.0,"FARLEY, RAMSEY W",44.0,0.0,False,-0.21829987213480473
2000,TX,12,KAY GRANGER,REP,0.6265512250154325,187916,1,0,H,KAY GRANGER,incumbent,803593.0,460937.0,305817.0,0.0,"GRANGER, KAY",63.0,0.0,False,-0.21829987213480473
2000,TX,12,MARK GREENE,DEM,0.3597990591540901,187916,0,0,H,MARK GREENE,challenger,86186.0,73335.0,12200.0,0.0,"GREENE, MARK",36.0,0.0,False,-0.21829987213480473
2000,TX,13,CURTIS CLINESMITH,DEM,0.3114658260495773,174475,0,0,H,CURTIS CLINESMITH,challenger,313487.0,138237.0,63750.0,10500.0,"CLINESMITH, CURTIS E",31.0,0.0,False,-0.21829987213480473
2000,TX,13,MAC THORNBERRY,REP,0.676286000859722,174475,1,0,H,MAC THORNBERRY,incumbent,714078.0,475456.0,215028.0,1495.0,"THORNBERRY, MAC",68.0,0.0,False,-0.21829987213480473
2000,TX,14,LOY SNEARY,DEM,0.40289230154003974,230059,0,0,H,LOY SNEARY,challenger,1148186.0,566994.0,414494.0,5007.0,"SNEARY, LOY E",40.0,0.0,False,-0.21829987213480473
2000,TX,14,RON PAUL,REP,0.5971076984599603,230059,1,0,H,RON PAUL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,15,RUBEN HINOJOSA,DEM,0.8847801540913921,120448,1,0,H,RUBEN HINOJOSA,incumbent,493506.0,320485.0,135608.0,1145.0,"HINOJOSA, RUBEN E",89.0,0.0,False,-0.21829987213480473
2000,TX,16,DANIEL S POWER,REP,0.30166605234058236,135650,0,0,H,DANIEL S POWER,challenger,30625.0,19785.0,1300.0,0.0,"POWER, DANIEL S",30.0,0.0,False,-0.21829987213480473
2000,TX,16,SILVESTRE REYES,DEM,0.6830003685956506,135650,1,0,H,SILVESTRE REYES,incumbent,423147.0,287030.0,135905.0,0.0,"REYES, SILVESTRE",68.0,0.0,False,-0.21829987213480473
2000,TX,17,CHARLES W STENHOLM,DEM,0.5902753998923838,204430,1,0,H,CHARLES W STENHOLM,incumbent,1064609.0,317056.0,711366.0,822.0,"STENHOLM, CHARLES W",59.0,0.0,False,-0.21829987213480473
2000,TX,17,DARRELL CLEMENTS,REP,0.3548158293792496,204430,0,0,H,DARRELL CLEMENTS,challenger,95861.0,53711.0,2150.0,0.0,"CLEMENTS, DARRELL",35.0,0.0,False,-0.21829987213480473
2000,TX,18,BOB LEVY,REP,0.22155379456775226,172378,0,0,H,BOB LEVY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,18,SHEILA JACKSON-LEE,DEM,0.7649293993433036,172378,1,0,H,SHEILA JACKSONLEE,incumbent,462043.0,241836.0,220725.0,0.0,"LEE, SHEILA JACKSON",77.0,0.0,False,-0.21829987213480473
2000,TX,19,LARRY COMBEST,REP,0.9161959784397896,185898,1,0,H,LARRY COMBEST,incumbent,720317.0,229157.0,454427.0,1643.0,"COMBEST, LARRY ED",92.0,0.0,False,-0.21829987213480473
2000,TX,20,CHARLES A GONZALEZ,DEM,0.8769151696118264,122574,1,0,H,CHARLES A GONZALEZ,incumbent,661255.0,298925.0,358429.0,2486.0,"GONZALEZ, CHARLES A",88.0,0.0,False,-0.21829987213480473
2000,TX,21,JIM GREEN,DEM,0.22161038207435974,330878,0,0,H,JIM GREEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,21,LAMAR S SMITH,REP,0.7587358482582705,330878,1,0,H,LAMAR S SMITH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,22,JO ANN MATRANGA,DEM,0.3615174798159732,256267,0,0,H,JO ANN MATRANGA,challenger,9993.0,100.0,1000.0,0.0,"MATRANGA, JO ANN",36.0,0.0,False,-0.21829987213480473
2000,TX,22,TOM DELAY,REP,0.6035189860575103,256267,1,0,H,TOM DELAY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,23,HENRY BONILLA,REP,0.5931927000208175,201754,1,0,H,HENRY BONILLA,incumbent,1156942.0,608522.0,517880.0,1760.0,"BONILLA, HENRY",60.0,0.0,False,-0.21829987213480473
2000,TX,23,ISIDRO GARZA JR,DEM,0.38796752480743874,201754,0,0,H,ISIDRO GARZA JR,challenger,374249.0,35970.0,58000.0,700.0,"GARZA, ISIDRO JR",39.0,0.0,False,-0.21829987213480473
2000,TX,24,"JAMES \""BRYNDAN\"" WRIGHT",REP,0.36679085703332776,166948,0,0,H,JAMES BRYNDAN WRIGHT,challenger,242089.35,199624.0,20452.0,0.0,"WRIGHT, JAMES BRYNDAN",37.0,0.0,False,-0.21829987213480473
2000,TX,24,MARTIN FROST,DEM,0.6178690370654335,166948,1,0,H,MARTIN FROST,incumbent,2016162.0,863563.0,1101824.0,1440.0,"FROST, MARTIN",62.0,0.0,False,-0.21829987213480473
2000,TX,25,KEN BENTSEN,DEM,0.601126205232209,176522,1,0,H,KEN BENTSEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,25,PHIL SUDAN,REP,0.385277755747159,176522,0,0,H,PHIL SUDAN,unknown,0.0,0.0,0.0,0.0,,,39.0,True,-0.21829987213480473
2000,TX,26,RICHARD K ARMEY,REP,0.7248401473895256,295272,1,0,H,RICHARD K ARMEY,incumbent,1373930.0,790639.0,575994.0,2278.0,"ARMEY, RICHARD KEITH",72.0,0.0,False,-0.21829987213480473
2000,TX,26,STEVE LOVE,DEM,0.2560385000948278,295272,0,0,H,STEVE LOVE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,27,PAT AHUMADA,REP,0.3393513459819211,161072,0,0,H,PAT AHUMADA,challenger,39689.0,29170.0,0.0,0.0,"AHUMADA, PAT",34.0,0.0,False,-0.21829987213480473
2000,TX,27,SOLOMON P ORTIZ,DEM,0.633803516439853,161072,1,0,H,SOLOMON P ORTIZ,incumbent,527357.0,346472.0,154850.0,0.0,"ORTIZ, SOLOMON P",63.0,0.0,False,-0.21829987213480473
2000,TX,28,CIRO D RODRIGUEZ,DEM,0.8903804426442934,138260,1,0,H,CIRO D RODRIGUEZ,incumbent,347888.0,129098.0,215869.0,1579.0,"RODRIGUEZ, CIRO D",89.0,0.0,False,-0.21829987213480473
2000,TX,29,GENE GREEN,DEM,0.7331890019484737,115475,1,0,H,GENE GREEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.21829987213480473
2000,TX,29,JOE VU,REP,0.25638449880926606,115475,0,0,H,JOE VU,challenger,68996.0,52476.0,500.0,0.0,"VU, JOE",26.0,0.0,False,-0.21829987213480473
2000,TX,30,EDDIE BERNICE JOHNSON,DEM,0.9176368725884954,118961,1,0,H,EDDIE BERNICE JOHNSON,incumbent,304363.0,107981.0,192906.0,233.0,"JOHNSON, EDDIE BERNICE",92.0,0.0,False,-0.21829987213480473
2000,UT,01,JAMES V HANSEN,REP,0.689792020778824,261805,1,0,H,JAMES V HANSEN,incumbent,378034.0,208505.0,156081.0,0.0,"HANSEN, JAMES V",69.0,0.0,False,-0.4099876660673972
2000,UT,01,KATHLEEN MCCONKIE COLLINWOOD,DEM,0.2720689062470159,261805,0,0,H,KATHLEEN MCCONKIE COLLINWOOD,challenger,78166.0,24306.0,2125.0,0.0,"COLLINWOOD, KATHLEEN MCCONKIE",27.0,0.0,False,-0.4099876660673972
2000,UT,02,DEREK W SMITH,REP,0.4126101209163293,259601,0,0,H,DEREK W SMITH,challenger,1683241.0,133760.0,275601.0,71999.0,"SMITH, DEREK W",41.0,0.0,False,-0.4099876660673972
2000,UT,02,JIM MATHESON,DEM,0.5586303596673357,259601,1,0,H,JIM MATHESON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.4099876660673972
2000,UT,03,CHRIS CANNON,REP,0.5853978124947334,237348,1,0,H,CHRIS CANNON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.4099876660673972
